part_name,date,demand,lead_time
Control Unit,2022-09-17,543,13
Control Unit,2022-09-18,405,11
Control Unit,2022-09-19,396,13
Control Unit,2022-09-20,439,13
Control Unit,2022-09-21,441,10
Control Unit,2022-09-22,497,14
Control Unit,2022-09-23,325,11
Control Unit,2022-09-24,486,14
Control Unit,2022-09-25,384,13
Control Unit,2022-09-26,400,16
Control Unit,2022-09-27,368,12
Control Unit,2022-09-28,335,11
Control Unit,2022-09-29,491,12
Control Unit,2022-09-30,455,11
Control Unit,2022-10-01,353,14
Control Unit,2022-10-02,363,9
Control Unit,2022-10-03,461,10
Control Unit,2022-10-04,591,10
Control Unit,2022-10-05,485,14
Control Unit,2022-10-06,418,15
Control Unit,2022-10-07,501,12
Control Unit,2022-10-08,474,12
Control Unit,2022-10-09,332,12
Control Unit,2022-10-10,521,14
Control Unit,2022-10-11,510,10
Control Unit,2022-10-12,563,12
Control Unit,2022-10-13,627,14
Control Unit,2022-10-14,577,13
Control Unit,2022-10-15,456,12
Control Unit,2022-10-16,397,14
Control Unit,2022-10-17,638,7
Control Unit,2022-10-18,478,13
Control Unit,2022-10-19,466,11
Control Unit,2022-10-20,455,8
Control Unit,2022-10-21,461,13
Control Unit,2022-10-22,405,15
Control Unit,2022-10-23,375,12
Control Unit,2022-10-24,405,14
Control Unit,2022-10-25,436,15
Control Unit,2022-10-26,408,15
Control Unit,2022-10-27,402,15
Control Unit,2022-10-28,458,13
Control Unit,2022-10-29,414,12
Control Unit,2022-10-30,529,9
Control Unit,2022-10-31,321,12
Control Unit,2022-11-01,557,10
Control Unit,2022-11-02,578,16
Control Unit,2022-11-03,391,12
Control Unit,2022-11-04,506,12
Control Unit,2022-11-05,485,13
Control Unit,2022-11-06,431,12
Control Unit,2022-11-07,507,15
Control Unit,2022-11-08,492,11
Control Unit,2022-11-09,667,12
Control Unit,2022-11-10,620,11
Control Unit,2022-11-11,639,9
Control Unit,2022-11-12,574,11
Control Unit,2022-11-13,458,12
Control Unit,2022-11-14,519,11
Control Unit,2022-11-15,573,11
Control Unit,2022-11-16,462,9
Control Unit,2022-11-17,570,12
Control Unit,2022-11-18,505,9
Control Unit,2022-11-19,460,14
Control Unit,2022-11-20,519,12
Control Unit,2022-11-21,528,9
Control Unit,2022-11-22,476,11
Control Unit,2022-11-23,565,10
Control Unit,2022-11-24,432,13
Control Unit,2022-11-25,536,15
Control Unit,2022-11-26,509,8
Control Unit,2022-11-27,462,12
Control Unit,2022-11-28,539,12
Control Unit,2022-11-29,455,13
Control Unit,2022-11-30,597,12
Control Unit,2022-12-01,543,10
Control Unit,2022-12-02,535,11
Control Unit,2022-12-03,613,10
Control Unit,2022-12-04,520,14
Control Unit,2022-12-05,520,12
Control Unit,2022-12-06,521,16
Control Unit,2022-12-07,660,12
Control Unit,2022-12-08,555,11
Control Unit,2022-12-09,742,9
Control Unit,2022-12-10,485,8
Control Unit,2022-12-11,713,9
Control Unit,2022-12-12,653,13
Control Unit,2022-12-13,632,13
Control Unit,2022-12-14,601,9
Control Unit,2022-12-15,652,14
Control Unit,2022-12-16,619,11
Control Unit,2022-12-17,650,12
Control Unit,2022-12-18,584,15
Control Unit,2022-12-19,609,14
Control Unit,2022-12-20,572,11
Control Unit,2022-12-21,586,10
Control Unit,2022-12-22,604,8
Control Unit,2022-12-23,481,11
Control Unit,2022-12-24,473,12
Control Unit,2022-12-25,601,10
Control Unit,2022-12-26,601,12
Control Unit,2022-12-27,586,12
Control Unit,2022-12-28,607,12
Control Unit,2022-12-29,637,11
Control Unit,2022-12-30,595,12
Control Unit,2022-12-31,563,13
Control Unit,2023-01-01,635,10
Control Unit,2023-01-02,608,15
Control Unit,2023-01-03,704,12
Control Unit,2023-01-04,590,12
Control Unit,2023-01-05,766,13
Control Unit,2023-01-06,743,12
Control Unit,2023-01-07,708,14
Control Unit,2023-01-08,758,13
Control Unit,2023-01-09,834,11
Control Unit,2023-01-10,797,13
Control Unit,2023-01-11,626,10
Control Unit,2023-01-12,658,12
Control Unit,2023-01-13,694,12
Control Unit,2023-01-14,698,12
Control Unit,2023-01-15,721,12
Control Unit,2023-01-16,669,8
Control Unit,2023-01-17,717,11
Control Unit,2023-01-18,653,12
Control Unit,2023-01-19,655,12
Control Unit,2023-01-20,602,10
Control Unit,2023-01-21,597,15
Control Unit,2023-01-22,568,10
Control Unit,2023-01-23,620,14
Control Unit,2023-01-24,743,13
Control Unit,2023-01-25,626,11
Control Unit,2023-01-26,847,16
Control Unit,2023-01-27,726,10
Control Unit,2023-01-28,686,14
Control Unit,2023-01-29,634,14
Control Unit,2023-01-30,770,11
Control Unit,2023-01-31,706,15
Control Unit,2023-02-01,761,11
Control Unit,2023-02-02,920,13
Control Unit,2023-02-03,773,13
Control Unit,2023-02-04,829,12
Control Unit,2023-02-05,728,14
Control Unit,2023-02-06,807,14
Control Unit,2023-02-07,922,9
Control Unit,2023-02-08,783,15
Control Unit,2023-02-09,932,9
Control Unit,2023-02-10,867,14
Control Unit,2023-02-11,759,14
Control Unit,2023-02-12,827,10
Control Unit,2023-02-13,872,11
Control Unit,2023-02-14,845,10
Control Unit,2023-02-15,706,12
Control Unit,2023-02-16,749,11
Control Unit,2023-02-17,769,14
Control Unit,2023-02-18,742,15
Control Unit,2023-02-19,777,15
Control Unit,2023-02-20,774,11
Control Unit,2023-02-21,679,12
Control Unit,2023-02-22,780,9
Control Unit,2023-02-23,793,10
Control Unit,2023-02-24,791,14
Control Unit,2023-02-25,796,15
Control Unit,2023-02-26,787,10
Control Unit,2023-02-27,802,11
Control Unit,2023-02-28,779,12
Control Unit,2023-03-01,694,13
Control Unit,2023-03-02,830,10
Control Unit,2023-03-03,829,13
Control Unit,2023-03-04,815,11
Control Unit,2023-03-05,733,12
Control Unit,2023-03-06,786,13
Control Unit,2023-03-07,924,12
Control Unit,2023-03-08,866,11
Control Unit,2023-03-09,916,12
Control Unit,2023-03-10,881,12
Control Unit,2023-03-11,854,11
Control Unit,2023-03-12,908,11
Control Unit,2023-03-13,849,15
Control Unit,2023-03-14,882,13
Control Unit,2023-03-15,843,11
Control Unit,2023-03-16,837,13
Control Unit,2023-03-17,836,11
Control Unit,2023-03-18,829,14
Control Unit,2023-03-19,778,13
Control Unit,2023-03-20,902,12
Control Unit,2023-03-21,765,13
Control Unit,2023-03-22,799,9
Control Unit,2023-03-23,778,10
Control Unit,2023-03-24,886,10
Control Unit,2023-03-25,778,12
Control Unit,2023-03-26,827,15
Control Unit,2023-03-27,707,16
Control Unit,2023-03-28,816,13
Control Unit,2023-03-29,858,13
Control Unit,2023-03-30,816,8
Control Unit,2023-03-31,884,11
Control Unit,2023-04-01,768,10
Control Unit,2023-04-02,894,11
Control Unit,2023-04-03,987,12
Control Unit,2023-04-04,838,11
Control Unit,2023-04-05,843,8
Control Unit,2023-04-06,965,13
Control Unit,2023-04-07,980,10
Control Unit,2023-04-08,830,12
Control Unit,2023-04-09,840,16
Control Unit,2023-04-10,880,10
Control Unit,2023-04-11,815,7
Control Unit,2023-04-12,838,11
Control Unit,2023-04-13,828,14
Control Unit,2023-04-14,836,16
Control Unit,2023-04-15,842,10
Control Unit,2023-04-16,848,13
Control Unit,2023-04-17,947,11
Control Unit,2023-04-18,783,12
Control Unit,2023-04-19,891,17
Control Unit,2023-04-20,808,9
Control Unit,2023-04-21,809,13
Control Unit,2023-04-22,813,13
Control Unit,2023-04-23,698,14
Control Unit,2023-04-24,813,12
Control Unit,2023-04-25,797,13
Control Unit,2023-04-26,815,11
Control Unit,2023-04-27,803,13
Control Unit,2023-04-28,936,11
Control Unit,2023-04-29,725,13
Control Unit,2023-04-30,737,11
Control Unit,2023-05-01,769,13
Control Unit,2023-05-02,782,12
Control Unit,2023-05-03,785,14
Control Unit,2023-05-04,904,12
Control Unit,2023-05-05,926,8
Control Unit,2023-05-06,784,15
Control Unit,2023-05-07,775,10
Control Unit,2023-05-08,888,11
Control Unit,2023-05-09,830,11
Control Unit,2023-05-10,902,15
Control Unit,2023-05-11,875,8
Control Unit,2023-05-12,769,18
Control Unit,2023-05-13,918,14
Control Unit,2023-05-14,925,12
Control Unit,2023-05-15,802,12
Control Unit,2023-05-16,805,13
Control Unit,2023-05-17,834,13
Control Unit,2023-05-18,824,13
Control Unit,2023-05-19,831,13
Control Unit,2023-05-20,870,12
Control Unit,2023-05-21,728,12
Control Unit,2023-05-22,710,12
Control Unit,2023-05-23,666,12
Control Unit,2023-05-24,697,14
Control Unit,2023-05-25,733,13
Control Unit,2023-05-26,839,6
Control Unit,2023-05-27,669,13
Control Unit,2023-05-28,714,12
Control Unit,2023-05-29,732,12
Control Unit,2023-05-30,809,11
Control Unit,2023-05-31,895,14
Control Unit,2023-06-01,718,14
Control Unit,2023-06-02,728,10
Control Unit,2023-06-03,798,13
Control Unit,2023-06-04,783,10
Control Unit,2023-06-05,890,9
Control Unit,2023-06-06,820,11
Control Unit,2023-06-07,768,14
Control Unit,2023-06-08,828,14
Control Unit,2023-06-09,860,13
Control Unit,2023-06-10,812,13
Control Unit,2023-06-11,790,13
Control Unit,2023-06-12,848,11
Control Unit,2023-06-13,847,13
Control Unit,2023-06-14,851,14
Control Unit,2023-06-15,796,14
Control Unit,2023-06-16,735,14
Control Unit,2023-06-17,711,13
Control Unit,2023-06-18,761,13
Control Unit,2023-06-19,657,14
Control Unit,2023-06-20,715,12
Control Unit,2023-06-21,658,10
Control Unit,2023-06-22,673,12
Control Unit,2023-06-23,739,11
Control Unit,2023-06-24,636,11
Control Unit,2023-06-25,622,12
Control Unit,2023-06-26,565,10
Control Unit,2023-06-27,691,11
Control Unit,2023-06-28,686,8
Control Unit,2023-06-29,780,12
Control Unit,2023-06-30,636,12
Control Unit,2023-07-01,643,10
Control Unit,2023-07-02,652,13
Control Unit,2023-07-03,769,14
Control Unit,2023-07-04,676,9
Control Unit,2023-07-05,705,10
Control Unit,2023-07-06,731,10
Control Unit,2023-07-07,710,10
Control Unit,2023-07-08,646,14
Control Unit,2023-07-09,686,12
Control Unit,2023-07-10,768,11
Control Unit,2023-07-11,640,8
Control Unit,2023-07-12,705,13
Control Unit,2023-07-13,648,10
Control Unit,2023-07-14,753,12
Control Unit,2023-07-15,550,13
Control Unit,2023-07-16,596,15
Control Unit,2023-07-17,670,9
Control Unit,2023-07-18,728,6
Control Unit,2023-07-19,617,12
Control Unit,2023-07-20,575,16
Control Unit,2023-07-21,709,14
Control Unit,2023-07-22,468,12
Control Unit,2023-07-23,413,11
Control Unit,2023-07-24,594,14
Control Unit,2023-07-25,531,10
Control Unit,2023-07-26,497,13
Control Unit,2023-07-27,599,13
Control Unit,2023-07-28,571,14
Control Unit,2023-07-29,495,18
Control Unit,2023-07-30,457,13
Control Unit,2023-07-31,621,11
Control Unit,2023-08-01,615,12
Control Unit,2023-08-02,577,8
Control Unit,2023-08-03,702,11
Control Unit,2023-08-04,534,11
Control Unit,2023-08-05,484,11
Control Unit,2023-08-06,540,12
Control Unit,2023-08-07,613,10
Control Unit,2023-08-08,633,14
Control Unit,2023-08-09,605,12
Control Unit,2023-08-10,640,12
Control Unit,2023-08-11,541,11
Control Unit,2023-08-12,667,12
Control Unit,2023-08-13,569,14
Control Unit,2023-08-14,662,10
Control Unit,2023-08-15,605,11
Control Unit,2023-08-16,601,11
Control Unit,2023-08-17,595,9
Control Unit,2023-08-18,576,10
Control Unit,2023-08-19,545,11
Control Unit,2023-08-20,575,14
Control Unit,2023-08-21,526,13
Control Unit,2023-08-22,547,12
Control Unit,2023-08-23,492,14
Control Unit,2023-08-24,578,12
Control Unit,2023-08-25,447,13
Control Unit,2023-08-26,564,12
Control Unit,2023-08-27,454,13
Control Unit,2023-08-28,403,11
Control Unit,2023-08-29,501,7
Control Unit,2023-08-30,459,12
Control Unit,2023-08-31,558,15
Control Unit,2023-09-01,476,14
Control Unit,2023-09-02,467,14
Control Unit,2023-09-03,390,14
Control Unit,2023-09-04,514,12
Control Unit,2023-09-05,404,12
Control Unit,2023-09-06,460,11
Control Unit,2023-09-07,606,11
Control Unit,2023-09-08,611,13
Control Unit,2023-09-09,560,14
Control Unit,2023-09-10,476,12
Control Unit,2023-09-11,558,11
Control Unit,2023-09-12,556,12
Control Unit,2023-09-13,480,13
Control Unit,2023-09-14,631,9
Control Unit,2023-09-15,584,7
Control Unit,2023-09-16,477,11
Control Unit,2023-09-17,481,10
Control Unit,2023-09-18,511,11
Control Unit,2023-09-19,366,12
Control Unit,2023-09-20,464,11
Control Unit,2023-09-21,429,15
Control Unit,2023-09-22,403,13
Control Unit,2023-09-23,411,13
Control Unit,2023-09-24,532,13
Control Unit,2023-09-25,492,10
Control Unit,2023-09-26,420,14
Control Unit,2023-09-27,492,12
Control Unit,2023-09-28,547,13
Control Unit,2023-09-29,525,10
Control Unit,2023-09-30,452,9
Control Unit,2023-10-01,419,14
Control Unit,2023-10-02,540,13
Control Unit,2023-10-03,532,10
Control Unit,2023-10-04,572,10
Control Unit,2023-10-05,566,14
Control Unit,2023-10-06,600,10
Control Unit,2023-10-07,482,15
Control Unit,2023-10-08,598,10
Control Unit,2023-10-09,565,13
Control Unit,2023-10-10,679,11
Control Unit,2023-10-11,513,13
Control Unit,2023-10-12,656,11
Control Unit,2023-10-13,559,12
Control Unit,2023-10-14,472,12
Control Unit,2023-10-15,475,10
Control Unit,2023-10-16,506,13
Control Unit,2023-10-17,542,11
Control Unit,2023-10-18,538,12
Control Unit,2023-10-19,463,10
Control Unit,2023-10-20,487,7
Control Unit,2023-10-21,580,12
Control Unit,2023-10-22,549,17
Control Unit,2023-10-23,497,14
Control Unit,2023-10-24,470,12
Control Unit,2023-10-25,475,11
Control Unit,2023-10-26,506,12
Control Unit,2023-10-27,412,13
Control Unit,2023-10-28,434,10
Control Unit,2023-10-29,357,14
Control Unit,2023-10-30,521,13
Control Unit,2023-10-31,546,13
Control Unit,2023-11-01,490,13
Control Unit,2023-11-02,625,12
Control Unit,2023-11-03,469,13
Control Unit,2023-11-04,436,13
Control Unit,2023-11-05,548,11
Control Unit,2023-11-06,637,11
Control Unit,2023-11-07,683,12
Control Unit,2023-11-08,560,15
Control Unit,2023-11-09,656,10
Control Unit,2023-11-10,591,9
Control Unit,2023-11-11,553,12
Control Unit,2023-11-12,614,12
Control Unit,2023-11-13,627,12
Control Unit,2023-11-14,487,12
Control Unit,2023-11-15,664,12
Control Unit,2023-11-16,651,15
Control Unit,2023-11-17,522,9
Control Unit,2023-11-18,545,10
Control Unit,2023-11-19,544,12
Control Unit,2023-11-20,553,9
Control Unit,2023-11-21,499,12
Control Unit,2023-11-22,488,15
Control Unit,2023-11-23,525,12
Control Unit,2023-11-24,596,12
Control Unit,2023-11-25,531,9
Control Unit,2023-11-26,480,11
Control Unit,2023-11-27,585,11
Control Unit,2023-11-28,376,11
Control Unit,2023-11-29,626,15
Control Unit,2023-11-30,464,13
Control Unit,2023-12-01,559,10
Control Unit,2023-12-02,496,12
Control Unit,2023-12-03,499,13
Control Unit,2023-12-04,689,14
Control Unit,2023-12-05,603,15
Control Unit,2023-12-06,663,10
Control Unit,2023-12-07,649,10
Control Unit,2023-12-08,688,9
Control Unit,2023-12-09,640,12
Control Unit,2023-12-10,562,13
Control Unit,2023-12-11,731,14
Control Unit,2023-12-12,641,12
Control Unit,2023-12-13,575,11
Control Unit,2023-12-14,639,12
Control Unit,2023-12-15,749,10
Control Unit,2023-12-16,674,16
Control Unit,2023-12-17,595,9
Control Unit,2023-12-18,618,12
Control Unit,2023-12-19,612,16
Control Unit,2023-12-20,750,12
Control Unit,2023-12-21,643,12
Control Unit,2023-12-22,642,11
Control Unit,2023-12-23,646,12
Control Unit,2023-12-24,598,15
Control Unit,2023-12-25,600,8
Control Unit,2023-12-26,608,15
Control Unit,2023-12-27,621,9
Control Unit,2023-12-28,631,11
Control Unit,2023-12-29,687,11
Control Unit,2023-12-30,627,13
Control Unit,2023-12-31,681,9
Control Unit,2024-01-01,675,13
Cooling System,2021-01-01,420,8
Cooling System,2021-01-02,377,4
Cooling System,2021-01-03,420,10
Cooling System,2021-01-04,496,9
Cooling System,2021-01-05,436,10
Cooling System,2021-01-06,444,2
Cooling System,2021-01-07,523,12
Cooling System,2021-01-08,495,8
Cooling System,2021-01-09,418,10
Cooling System,2021-01-10,459,6
Cooling System,2021-01-11,447,9
Cooling System,2021-01-12,443,6
Cooling System,2021-01-13,466,7
Cooling System,2021-01-14,373,12
Cooling System,2021-01-15,373,8
Cooling System,2021-01-16,381,8
Cooling System,2021-01-17,355,10
Cooling System,2021-01-18,430,9
Cooling System,2021-01-19,374,8
Cooling System,2021-01-20,348,9
Cooling System,2021-01-21,458,13
Cooling System,2021-01-22,388,8
Cooling System,2021-01-23,369,8
Cooling System,2021-01-24,311,10
Cooling System,2021-01-25,379,10
Cooling System,2021-01-26,411,10
Cooling System,2021-01-27,368,9
Cooling System,2021-01-28,438,6
Cooling System,2021-01-29,409,11
Cooling System,2021-01-30,403,6
Cooling System,2021-01-31,402,9
Cooling System,2021-02-01,543,6
Cooling System,2021-02-02,480,8
Cooling System,2021-02-03,449,9
Cooling System,2021-02-04,535,9
Cooling System,2021-02-05,461,9
Cooling System,2021-02-06,496,11
Cooling System,2021-02-07,414,9
Cooling System,2021-02-08,472,8
Cooling System,2021-02-09,534,10
Cooling System,2021-02-10,554,10
Cooling System,2021-02-11,528,6
Cooling System,2021-02-12,511,9
Cooling System,2021-02-13,467,9
Cooling System,2021-02-14,412,7
Cooling System,2021-02-15,464,11
Cooling System,2021-02-16,466,8
Cooling System,2021-02-17,518,8
Cooling System,2021-02-18,481,8
Cooling System,2021-02-19,390,8
Cooling System,2021-02-20,438,6
Cooling System,2021-02-21,405,5
Cooling System,2021-02-22,421,11
Cooling System,2021-02-23,472,6
Cooling System,2021-02-24,491,6
Cooling System,2021-02-25,491,4
Cooling System,2021-02-26,426,7
Cooling System,2021-02-27,425,5
Cooling System,2021-02-28,459,11
Cooling System,2021-03-01,525,10
Cooling System,2021-03-02,478,7
Cooling System,2021-03-03,501,13
Cooling System,2021-03-04,476,10
Cooling System,2021-03-05,483,7
Cooling System,2021-03-06,543,3
Cooling System,2021-03-07,573,13
Cooling System,2021-03-08,553,5
Cooling System,2021-03-09,601,5
Cooling System,2021-03-10,578,10
Cooling System,2021-03-11,539,13
Cooling System,2021-03-12,578,11
Cooling System,2021-03-13,592,9
Cooling System,2021-03-14,523,9
Cooling System,2021-03-15,610,10
Cooling System,2021-03-16,435,10
Cooling System,2021-03-17,563,9
Cooling System,2021-03-18,524,8
Cooling System,2021-03-19,499,8
Cooling System,2021-03-20,476,6
Cooling System,2021-03-21,384,7
Cooling System,2021-03-22,477,5
Cooling System,2021-03-23,494,8
Cooling System,2021-03-24,535,6
Cooling System,2021-03-25,453,6
Cooling System,2021-03-26,441,8
Cooling System,2021-03-27,426,11
Cooling System,2021-03-28,486,10
Cooling System,2021-03-29,499,5
Cooling System,2021-03-30,472,6
Cooling System,2021-03-31,522,10
Cooling System,2021-04-01,515,6
Cooling System,2021-04-02,561,8
Cooling System,2021-04-03,474,9
Cooling System,2021-04-04,499,6
Cooling System,2021-04-05,536,8
Cooling System,2021-04-06,501,5
Cooling System,2021-04-07,578,7
Cooling System,2021-04-08,581,9
Cooling System,2021-04-09,574,5
Cooling System,2021-04-10,535,9
Cooling System,2021-04-11,486,8
Cooling System,2021-04-12,553,9
Cooling System,2021-04-13,550,8
Cooling System,2021-04-14,524,11
Cooling System,2021-04-15,541,8
Cooling System,2021-04-16,554,7
Cooling System,2021-04-17,573,8
Cooling System,2021-04-18,494,9
Cooling System,2021-04-19,516,8
Cooling System,2021-04-20,493,8
Cooling System,2021-04-21,410,7
Cooling System,2021-04-22,478,7
Cooling System,2021-04-23,476,5
Cooling System,2021-04-24,538,11
Cooling System,2021-04-25,430,6
Cooling System,2021-04-26,479,7
Cooling System,2021-04-27,468,7
Cooling System,2021-04-28,427,10
Cooling System,2021-04-29,525,7
Cooling System,2021-04-30,516,10
Cooling System,2021-05-01,496,7
Cooling System,2021-05-02,437,9
Cooling System,2021-05-03,569,6
Cooling System,2021-05-04,466,12
Cooling System,2021-05-05,554,6
Cooling System,2021-05-06,626,9
Cooling System,2021-05-07,505,9
Cooling System,2021-05-08,497,9
Cooling System,2021-05-09,526,8
Cooling System,2021-05-10,532,8
Cooling System,2021-05-11,489,8
Cooling System,2021-05-12,550,8
Cooling System,2021-05-13,499,10
Cooling System,2021-05-14,553,12
Cooling System,2021-05-15,458,7
Cooling System,2021-05-16,547,5
Cooling System,2021-05-17,472,8
Cooling System,2021-05-18,479,13
Cooling System,2021-05-19,513,6
Cooling System,2021-05-20,420,11
Cooling System,2021-05-21,468,11
Cooling System,2021-05-22,472,7
Cooling System,2021-05-23,348,9
Cooling System,2021-05-24,443,11
Cooling System,2021-05-25,443,7
Cooling System,2021-05-26,462,8
Cooling System,2021-05-27,381,7
Cooling System,2021-05-28,380,6
Cooling System,2021-05-29,428,7
Cooling System,2021-05-30,425,6
Cooling System,2021-05-31,460,8
Cooling System,2021-06-01,472,6
Cooling System,2021-06-02,440,8
Cooling System,2021-06-03,485,5
Cooling System,2021-06-04,495,9
Cooling System,2021-06-05,432,10
Cooling System,2021-06-06,542,4
Cooling System,2021-06-07,521,9
Cooling System,2021-06-08,457,10
Cooling System,2021-06-09,532,6
Cooling System,2021-06-10,465,11
Cooling System,2021-06-11,532,9
Cooling System,2021-06-12,512,7
Cooling System,2021-06-13,425,8
Cooling System,2021-06-14,518,9
Cooling System,2021-06-15,485,8
Cooling System,2021-06-16,490,9
Cooling System,2021-06-17,521,6
Cooling System,2021-06-18,423,8
Cooling System,2021-06-19,361,5
Cooling System,2021-06-20,344,8
Cooling System,2021-06-21,367,6
Cooling System,2021-06-22,388,7
Cooling System,2021-06-23,397,10
Cooling System,2021-06-24,389,10
Cooling System,2021-06-25,408,9
Cooling System,2021-06-26,345,6
Cooling System,2021-06-27,404,7
Cooling System,2021-06-28,368,10
Cooling System,2021-06-29,492,8
Cooling System,2021-06-30,415,13
Cooling System,2021-07-01,363,9
Cooling System,2021-07-02,362,8
Cooling System,2021-07-03,402,7
Cooling System,2021-07-04,382,8
Cooling System,2021-07-05,457,8
Cooling System,2021-07-06,454,9
Cooling System,2021-07-07,438,10
Cooling System,2021-07-08,410,6
Cooling System,2021-07-09,385,5
Cooling System,2021-07-10,397,4
Cooling System,2021-07-11,447,9
Cooling System,2021-07-12,447,6
Cooling System,2021-07-13,382,4
Cooling System,2021-07-14,430,9
Cooling System,2021-07-15,428,13
Cooling System,2021-07-16,367,8
Cooling System,2021-07-17,366,10
Cooling System,2021-07-18,350,8
Cooling System,2021-07-19,320,8
Cooling System,2021-07-20,368,10
Cooling System,2021-07-21,366,7
Cooling System,2021-07-22,377,9
Cooling System,2021-07-23,368,9
Cooling System,2021-07-24,235,7
Cooling System,2021-07-25,249,10
Cooling System,2021-07-26,335,8
Cooling System,2021-07-27,336,6
Cooling System,2021-07-28,338,9
Cooling System,2021-07-29,476,6
Cooling System,2021-07-30,350,8
Cooling System,2021-07-31,350,8
Cooling System,2021-08-01,351,10
Cooling System,2021-08-02,377,9
Cooling System,2021-08-03,347,8
Cooling System,2021-08-04,398,10
Cooling System,2021-08-05,344,11
Cooling System,2021-08-06,372,9
Cooling System,2021-08-07,337,8
Cooling System,2021-08-08,362,5
Cooling System,2021-08-09,482,6
Cooling System,2021-08-10,314,7
Cooling System,2021-08-11,413,7
Cooling System,2021-08-12,315,8
Cooling System,2021-08-13,354,8
Cooling System,2021-08-14,377,9
Cooling System,2021-08-15,326,8
Cooling System,2021-08-16,299,9
Cooling System,2021-08-17,302,8
Cooling System,2021-08-18,346,4
Cooling System,2021-08-19,279,6
Cooling System,2021-08-20,306,8
Cooling System,2021-08-21,260,6
Cooling System,2021-08-22,224,9
Cooling System,2021-08-23,360,11
Cooling System,2021-08-24,295,10
Cooling System,2021-08-25,187,8
Cooling System,2021-08-26,275,11
Cooling System,2021-08-27,243,8
Cooling System,2021-08-28,278,7
Cooling System,2021-08-29,218,7
Cooling System,2021-08-30,283,7
Cooling System,2021-08-31,316,7
Cooling System,2021-09-01,339,8
Cooling System,2021-09-02,266,8
Cooling System,2021-09-03,310,8
Cooling System,2021-09-04,283,9
Cooling System,2021-09-05,283,10
Cooling System,2021-09-06,416,10
Cooling System,2021-09-07,366,5
Cooling System,2021-09-08,302,3
Cooling System,2021-09-09,390,10
Cooling System,2021-09-10,436,5
Cooling System,2021-09-11,359,8
Cooling System,2021-09-12,251,6
Cooling System,2021-09-13,316,4
Cooling System,2021-09-14,377,9
Cooling System,2021-09-15,288,10
Cooling System,2021-09-16,324,7
Cooling System,2021-09-17,326,3
Cooling System,2021-09-18,218,7
Cooling System,2021-09-19,242,9
Cooling System,2021-09-20,136,5
Cooling System,2021-09-21,217,8
Cooling System,2021-09-22,242,8
Cooling System,2021-09-23,198,9
Cooling System,2021-09-24,311,8
Cooling System,2021-09-25,159,6
Cooling System,2021-09-26,201,10
Cooling System,2021-09-27,258,8
Cooling System,2021-09-28,316,8
Cooling System,2021-09-29,209,6
Cooling System,2021-09-30,322,7
Cooling System,2021-10-01,286,6
Cooling System,2021-10-02,226,8
Cooling System,2021-10-03,294,11
Cooling System,2021-10-04,324,5
Cooling System,2021-10-05,301,5
Cooling System,2021-10-06,335,11
Cooling System,2021-10-07,324,8
Cooling System,2021-10-08,348,7
Cooling System,2021-10-09,342,10
Cooling System,2021-10-10,380,7
Cooling System,2021-10-11,295,12
Cooling System,2021-10-12,426,9
Cooling System,2021-10-13,258,7
Cooling System,2021-10-14,322,12
Cooling System,2021-10-15,344,7
Cooling System,2021-10-16,292,9
Cooling System,2021-10-17,247,9
Cooling System,2021-10-18,283,11
Cooling System,2021-10-19,263,11
Cooling System,2021-10-20,250,8
Cooling System,2021-10-21,301,6
Cooling System,2021-10-22,275,9
Cooling System,2021-10-23,200,7
Cooling System,2021-10-24,261,12
Cooling System,2021-10-25,268,8
Cooling System,2021-10-26,291,7
Cooling System,2021-10-27,288,8
Cooling System,2021-10-28,236,5
Cooling System,2021-10-29,255,6
Cooling System,2021-10-30,287,10
Cooling System,2021-10-31,292,7
Cooling System,2021-11-01,308,6
Cooling System,2021-11-02,325,9
Cooling System,2021-11-03,382,10
Cooling System,2021-11-04,318,9
Cooling System,2021-11-05,373,10
Cooling System,2021-11-06,321,6
Cooling System,2021-11-07,326,5
Cooling System,2021-11-08,414,11
Cooling System,2021-11-09,405,7
Cooling System,2021-11-10,405,7
Cooling System,2021-11-11,423,11
Cooling System,2021-11-12,367,9
Cooling System,2021-11-13,358,9
Cooling System,2021-11-14,312,12
Cooling System,2021-11-15,359,7
Cooling System,2021-11-16,333,10
Cooling System,2021-11-17,333,8
Cooling System,2021-11-18,344,9
Cooling System,2021-11-19,280,11
Cooling System,2021-11-20,359,9
Cooling System,2021-11-21,230,9
Cooling System,2021-11-22,248,10
Cooling System,2021-11-23,341,7
Cooling System,2021-11-24,326,6
Cooling System,2021-11-25,322,6
Cooling System,2021-11-26,326,4
Cooling System,2021-11-27,277,12
Cooling System,2021-11-28,250,6
Cooling System,2021-11-29,329,8
Cooling System,2021-11-30,310,7
Cooling System,2021-12-01,388,9
Cooling System,2021-12-02,355,10
Cooling System,2021-12-03,340,10
Cooling System,2021-12-04,341,7
Cooling System,2021-12-05,381,8
Cooling System,2021-12-06,382,9
Cooling System,2021-12-07,379,8
Cooling System,2021-12-08,428,11
Cooling System,2021-12-09,432,9
Cooling System,2021-12-10,403,9
Cooling System,2021-12-11,374,9
Cooling System,2021-12-12,400,10
Cooling System,2021-12-13,359,8
Cooling System,2021-12-14,355,5
Cooling System,2021-12-15,376,9
Cooling System,2021-12-16,388,7
